Scan_number,ObjectX,ObjectY,ObjectLenght,ObjectWidth,ObjOrientation,NumerOfPoints
2513.0,34.253456,-5.708104,0.05,0.05,0.0,1.0
2513.0,73.39753,-12.530182,1.047757,0.019081,88.000008,3.0
2513.0,19.763128,-4.14084,1.096427,0.476997,110.0,8.0
2513.0,22.040138,-4.065181,0.447661,0.083044,37.0,3.0
2513.0,66.142502,-13.214327,1.905903,0.278336,84.0,5.0
2513.0,31.969311,-6.523749,0.498901,0.048372,102.000008,3.0
2513.0,16.886034,-4.242471,2.749627,1.220558,1.0,18.0
2513.0,14.552402,-4.275957,1.657701,0.799765,91.0,21.0
2513.0,48.483444,-11.384874,1.782343,0.030506,90.0,6.0
2513.0,24.289177,-5.568785,0.05,0.05,0.0,1.0
2513.0,12.04952,-3.887483,1.108784,0.886109,99.0,21.0
2513.0,22.117268,-6.108446,0.984583,0.172838,90.0,7.0
2513.0,9.623726,-5.359904,4.221548,1.588078,90.0,141.0
2513.0,24.362305,-7.642064,0.05,0.05,0.0,1.0
2513.0,61.406536,-19.641333,1.256271,0.034061,117.000008,3.0
2513.0,31.49581,-10.283992,0.05,0.05,0.0,1.0
2513.0,12.745642,-4.796611,0.188966,0.000506,14.0,2.0
2513.0,16.695763,-6.043769,0.05,0.05,0.0,1.0
2513.0,15.609118,-5.831088,0.05,0.05,0.0,1.0
2513.0,56.164726,-20.615629,0.832983,0.101749,65.0,3.0
2513.0,10.423011,-4.462294,0.255447,0.198764,68.999992,4.0
2513.0,14.34603,-5.810997,0.128495,0.000852,95.000008,2.0
2513.0,25.762493,-10.854788,2.397751,0.837697,6.0,8.0
2513.0,53.400204,-20.891666,0.05,0.05,0.0,1.0
2513.0,11.781456,-5.226612,0.05,0.05,0.0,1.0
2513.0,16.923113,-7.323344,0.265346,0.000717,127.0,2.0
2513.0,14.901298,-6.88335,1.214464,0.41171,174.0,6.0
2513.0,21.800791,-10.055024,0.231685,0.000364,25.0,2.0
2513.0,17.968483,-9.646179,0.309786,0.141916,80.999992,3.0
2513.0,10.434621,-5.872091,0.05,0.05,0.0,1.0
2513.0,16.684135,-10.245033,0.05,0.05,0.0,1.0
2513.0,19.428688,-12.054416,0.167056,0.00016,68.0,2.0
2513.0,33.991993,-20.826401,0.855574,0.001034,73.0,2.0
2513.0,17.629204,-11.228573,0.160402,0.001305,41.0,2.0
2513.0,15.278589,-10.445004,0.419377,0.019249,64.0,4.0
2513.0,16.739473,-11.981123,0.377419,0.058317,95.000008,3.0
2513.0,14.056542,-11.371675,1.341558,0.221421,89.0,11.0
2513.0,3.279832,-3.655289,0.049318,0.000405,20.0,2.0
2513.0,2.593513,-5.79137,3.605358,1.617829,90.0,113.0
2513.0,15.534368,-20.40951,3.804269,2.612745,175.0,24.0
2513.0,3.211224,-5.754278,0.06535,0.000473,75.0,2.0
2513.0,2.202162,-4.64532,0.12491,0.03135,19.0,4.0
2513.0,13.742753,-20.483459,0.05,0.05,0.0,1.0
2513.0,2.900191,-10.488166,0.081777,0.000555,4.0,2.0
2513.0,0.243164,-5.78243,1.120587,0.219317,53.0,20.0
2513.0,1.868605,-10.43627,0.398427,0.025694,174.0,4.0
2513.0,0.475777,-10.337608,0.154189,0.01247,169.000015,4.0
2513.0,-2.22718,13.376694,1.001173,0.943627,18.0,29.0
2513.0,24.255487,6.915133,0.228537,0.075239,167.0,4.0
2514.0,-8.835512,-4.074522,0.372154,0.058587,91.999992,8.0
2514.0,-4.416504,-3.756734,1.634648,1.39165,90.0,85.0
2514.0,-1.969837,-3.43367,1.636746,0.515292,0.0,107.0
2514.0,0.10427,-4.161065,2.438275,1.64088,90.0,121.0
2514.0,1.905003,-3.977858,0.418799,0.09471,90.0,12.0
2514.0,1.984631,-3.564882,0.079256,0.070245,161.999985,5.0
2515.0,45.654598,-3.882271,0.05,0.05,0.0,1.0
2515.0,58.926506,-5.170713,1.01952,0.005558,152.0,2.0
2515.0,38.793198,-4.135053,0.05,0.05,0.0,1.0
2515.0,34.256355,-4.052746,0.364073,0.000875,36.0,2.0
2515.0,51.363007,-6.879844,0.720296,0.020493,86.0,3.0
2515.0,29.561489,-4.203156,0.766869,0.138372,26.0,3.0
2515.0,24.517729,-4.027537,0.446924,0.001801,14.0,2.0
2515.0,25.882904,-5.266901,3.474089,0.699026,20.0,10.0
2515.0,36.515408,-5.740915,0.05,0.05,0.0,1.0
2515.0,56.733284,-8.799331,0.05,0.05,0.0,1.0
2515.0,34.171757,-5.624841,0.05,0.05,0.0,1.0
2515.0,73.330193,-12.169064,0.642718,0.038116,89.0,3.0
2515.0,19.591898,-4.165589,1.300902,0.698597,84.999992,9.0
2515.0,21.966505,-4.110994,0.535575,0.220095,68.0,4.0
2515.0,65.969101,-13.272652,2.354536,0.074745,86.0,6.0
2515.0,16.73848,-4.252105,2.541853,1.307053,1.0,14.0
2515.0,31.970354,-6.56405,0.26988,0.00012,108.999992,2.0
2515.0,14.549294,-4.299038,1.823224,0.884549,84.0,23.0
2515.0,48.404812,-11.441287,2.13426,0.04089,91.0,7.0
2515.0,11.90963,-4.002787,1.450052,0.882362,90.0,22.0
2515.0,22.042274,-6.220015,1.053195,0.1507,90.0,7.0
2515.0,9.545251,-5.40508,4.231476,1.585524,90.0,145.0
2515.0,24.270504,-7.565564,0.05,0.05,0.0,1.0
2515.0,18.102837,-6.040929,0.05,0.05,0.0,1.0
2515.0,61.962814,-20.623199,0.05,0.05,0.0,1.0
2515.0,16.656639,-5.98495,0.05,0.05,0.0,1.0
2515.0,57.048931,-20.302254,2.26207,1.197041,48.0,4.0
2515.0,12.583462,-4.81192,0.314645,0.137282,20.0,3.0
2515.0,14.892075,-5.831282,1.27513,0.076863,0.0,3.0
2515.0,17.179848,-7.029818,0.978588,0.481075,4.0,3.0
2515.0,25.728247,-10.765409,2.34889,0.703279,10.0,8.0
2515.0,10.387401,-4.514147,0.114395,0.000213,108.999992,2.0
2515.0,53.367428,-20.747898,0.05,0.05,0.0,1.0
2515.0,11.75456,-5.398216,0.269034,0.002163,110.0,2.0
2515.0,15.406759,-6.902168,0.05,0.05,0.0,1.0
2515.0,14.267885,-6.799051,0.296504,0.013136,105.0,3.0
2515.0,21.190008,-10.149588,1.336973,0.147766,14.0,3.0
2515.0,17.946552,-9.649407,0.155014,3.4e-05,47.0,2.0
2515.0,16.630518,-10.250452,0.144241,0.000662,68.0,2.0
2515.0,19.343313,-11.950966,0.168395,0.000721,72.0,2.0
2515.0,17.550734,-11.220551,0.05,0.05,0.0,1.0
2515.0,15.266298,-10.485687,0.30566,0.041975,84.999992,3.0
2515.0,16.631952,-12.051813,0.05,0.05,0.0,1.0
2515.0,13.972479,-11.386937,1.259483,0.23214,89.0,11.0
2515.0,2.560097,-5.77172,3.332236,1.593709,90.0,114.0
2515.0,15.518393,-20.568827,4.170253,2.958733,175.0,29.0
2515.0,2.156289,-4.634338,0.044172,0.000309,55.0,2.0
2515.0,13.628159,-22.102142,0.05,0.05,0.0,1.0
2515.0,14.235437,-25.093567,1.282227,0.511388,140.0,3.0
2515.0,2.954721,-10.481211,0.140045,0.000208,10.0,2.0
2515.0,0.169126,-5.829196,1.026139,0.09697,57.0,17.0
2515.0,1.833035,-10.440163,0.285763,0.017803,169.000015,3.0
2515.0,0.501507,-10.340888,0.145158,0.002125,0.0,3.0
2515.0,-2.235691,13.438766,1.231971,0.974454,17.0,29.0
2515.0,24.098225,6.984764,0.283599,0.071884,135.0,3.0
2515.0,31.250675,6.537587,1.418211,0.25323,168.0,4.0
2515.0,39.824295,7.462962,0.05,0.05,0.0,1.0
2515.0,45.358971,6.7452,2.45916,0.888166,158.0,5.0
2516.0,0.642088,-3.085263,0.755212,0.27353,0.0,40.0
2516.0,1.990649,-3.914829,0.242755,0.042159,93.0,6.0
2516.0,1.662343,-2.95967,0.093736,0.04407,0.0,6.0
2516.0,8.950046,-4.006328,0.501968,0.151192,98.0,6.0
2517.0,-8.958356,-4.05663,0.365264,0.054588,88.000008,8.0
2517.0,-4.54061,-3.73873,1.589138,1.408972,90.0,81.0
2517.0,-2.086196,-3.5281,1.627711,0.684199,0.0,105.0
2517.0,-0.037369,-3.818021,1.758705,1.57219,90.0,118.0
2517.0,1.788173,-4.011191,0.502646,0.052717,90.0,14.0
2517.0,1.845173,-3.558973,0.10956,0.04412,36.0,6.0
2518.0,58.815018,-5.450619,1.15287,0.005487,154.0,2.0
2518.0,33.247486,-4.085323,1.654265,1.593828,55.0,4.0
2518.0,38.611969,-4.305887,0.05,0.05,0.0,1.0
2518.0,56.584011,-6.236788,0.05,0.05,0.0,1.0
2518.0,51.256042,-6.92063,1.09558,0.044468,91.999992,4.0
2518.0,29.285187,-4.327004,0.538971,0.121756,44.000004,3.0
2518.0,26.843037,-4.74663,1.3571,0.460079,72.0,7.0
2518.0,24.678539,-3.991897,0.713608,0.0013,6.0,2.0
2518.0,36.451576,-5.640453,0.05,0.05,0.0,1.0
2518.0,34.095108,-5.658375,0.246917,0.001839,84.999992,2.0
2518.0,73.235779,-12.18179,1.023673,0.014481,82.0,3.0
2518.0,19.745958,-4.079587,1.040717,0.86446,108.999992,8.0
2518.0,21.823471,-4.199591,0.501309,0.168512,75.0,4.0
2518.0,65.920685,-13.11568,2.351759,0.137688,84.0,6.0
2518.0,16.606201,-4.176569,2.364502,1.207004,1.0,15.0
2518.0,31.833801,-6.574102,0.05,0.05,0.0,1.0
2518.0,48.338867,-11.308186,2.124808,0.071781,90.0,7.0
2518.0,14.754878,-4.682153,2.433479,1.484632,87.0,27.0
2518.0,24.089149,-5.594144,0.05,0.05,0.0,1.0
2518.0,11.942841,-4.469267,2.348074,0.991836,91.0,25.0
2518.0,21.987602,-6.142644,0.986103,0.225285,94.0,7.0
2518.0,9.445887,-5.408596,4.201621,1.555796,89.0,147.0
2518.0,24.175421,-7.5651,0.187733,0.001297,91.0,2.0
2518.0,61.370033,-19.388355,2.364811,0.149326,112.0,4.0
2518.0,31.265354,-10.427952,0.308689,0.000633,32.0,2.0
2518.0,16.550568,-6.04286,0.05,0.05,0.0,1.0
2518.0,12.427573,-4.876431,0.367832,0.013128,13.0,3.0
2518.0,56.348618,-20.614265,1.366034,0.663074,60.0,4.0
2518.0,26.735386,-10.360802,0.05,0.05,0.0,1.0
2518.0,10.328431,-4.553301,0.087723,6.1e-05,53.0,2.0
2518.0,53.199982,-20.977583,0.05,0.05,0.0,1.0
2518.0,16.739996,-7.243564,0.273365,0.00226,152.0,2.0
2518.0,24.818247,-10.973549,0.950319,0.537565,101.0,6.0
2518.0,14.577002,-6.582184,0.859505,0.442256,12.0,5.0
2518.0,21.733259,-10.002631,0.05,0.05,0.0,1.0
2518.0,17.932283,-9.744086,0.159566,0.000824,84.0,2.0
2518.0,16.529327,-10.300231,0.158893,0.000351,86.0,2.0
2518.0,19.268482,-11.842474,0.168046,0.000313,73.0,2.0
2518.0,33.797302,-20.677101,1.474861,0.543686,176.000015,4.0
2518.0,17.385202,-11.236697,0.05,0.05,0.0,1.0
2518.0,16.570061,-11.962809,0.325033,0.039074,80.0,3.0
2518.0,13.885876,-11.476604,1.364264,0.230004,91.0,12.0
2518.0,3.1526,-3.887266,0.398658,0.066518,33.0,5.0
2518.0,2.466485,-5.833835,3.202215,1.67139,90.0,107.0
2518.0,16.659613,-20.509827,2.535124,1.395399,87.0,19.0
2518.0,14.276711,-20.191092,2.387035,1.681719,130.0,9.0
2518.0,13.6071,-22.289835,0.05,0.05,0.0,1.0
2518.0,2.917037,-10.497819,0.171951,0.003222,175.0,3.0
2518.0,1.76429,-10.431779,0.233765,0.02662,178.0,4.0
2518.0,0.198215,-5.79749,0.551578,0.072306,53.0,11.0
2518.0,0.494396,-10.333913,0.205559,0.016603,178.0,4.0
2518.0,-2.435142,13.222219,1.339306,0.989952,162.999985,28.0
2518.0,23.968636,6.926077,0.153896,0.035519,152.0,3.0
2519.0,0.580722,-3.137705,0.649401,0.298988,159.0,34.0
2519.0,1.847721,-3.908271,0.224757,0.053201,96.0,5.0
2519.0,1.558231,-2.9737,0.088694,0.083054,90.0,6.0
2519.0,1.977521,-3.445513,0.214247,0.089975,0.0,8.0
2519.0,8.874359,-3.995688,0.582346,0.089597,88.000008,8.0
2520.0,60.511059,-4.769279,0.05,0.05,0.0,1.0
2520.0,45.453068,-3.939499,0.05,0.05,0.0,1.0
2520.0,57.384144,-5.731184,1.905407,0.004791,19.0,2.0
2520.0,73.510223,-7.32191,0.05,0.05,0.0,1.0
2520.0,38.591652,-4.177432,0.05,0.05,0.0,1.0
2520.0,34.063782,-3.990921,0.499323,0.002758,54.0,2.0
2520.0,51.186211,-7.129351,1.117614,0.039803,97.0,4.0
2520.0,29.29768,-4.240149,0.625202,0.104282,35.0,3.0
2520.0,25.703499,-5.188904,3.424295,0.915607,30.0,9.0
2520.0,24.336494,-4.042663,0.442743,0.001295,15.0,2.0
2520.0,36.375797,-5.780128,0.05,0.05,0.0,1.0
2520.0,33.990028,-5.658826,0.05,0.05,0.0,1.0
2520.0,73.133682,-12.46343,1.026777,0.020058,86.0,3.0
2520.0,19.634647,-4.154419,1.188904,0.729608,115.999992,9.0
2520.0,21.781456,-4.104593,0.573469,0.128153,53.0,4.0
2520.0,65.840279,-13.125566,1.901031,0.16169,84.999992,5.0
2520.0,17.189177,-4.508604,1.733847,1.499376,82.0,16.0
2520.0,31.763815,-6.576891,0.268684,0.000389,108.999992,2.0
2520.0,14.590741,-4.65083,2.413158,1.358953,91.0,28.0
2520.0,48.219067,-11.485727,2.135932,0.02916,90.0,7.0
2520.0,11.722118,-4.470002,2.374077,0.953875,82.0,27.0
2520.0,21.853212,-6.053146,0.70463,0.113117,91.0,6.0
2520.0,15.335792,-4.732381,0.220016,0.000702,89.0,2.0
2520.0,9.356737,-5.398599,4.18546,1.569037,90.0,135.0
2520.0,24.071615,-7.640226,0.19556,0.000511,94.0,2.0
2520.0,61.091896,-19.288946,0.554016,0.004032,108.999992,2.0
2520.0,62.161377,-21.295446,0.05,0.05,0.0,1.0
2520.0,12.522589,-4.869912,0.05,0.05,0.0,1.0
2520.0,55.968807,-20.502968,0.846687,0.117119,57.999996,3.0
2520.0,25.583754,-10.746095,2.30361,0.657425,11.000001,8.0
2520.0,53.157356,-20.776541,0.05,0.05,0.0,1.0
2520.0,10.216733,-4.604574,0.05,0.05,0.0,1.0
2520.0,16.530567,-7.223796,0.05,0.05,0.0,1.0
2520.0,14.134417,-6.796959,0.601114,0.067972,106.0,5.0
2520.0,21.633495,-10.061793,0.05,0.05,0.0,1.0
2520.0,17.823917,-9.785952,0.182563,0.000319,96.0,2.0
2520.0,19.185152,-10.710703,0.05,0.05,0.0,1.0
2520.0,16.451925,-10.340572,0.167371,0.00141,91.0,2.0
2520.0,19.142321,-11.867233,0.187336,0.000732,89.0,2.0
2520.0,17.30913,-11.282008,0.05,0.05,0.0,1.0
2520.0,16.476139,-11.98558,0.379098,0.001719,95.000008,3.0
2520.0,13.84372,-11.365894,1.632682,0.323224,89.0,12.0
2520.0,3.13355,-3.88128,0.127804,0.113971,100.0,4.0
2520.0,2.894461,-4.080002,0.078409,0.000464,165.0,2.0
2520.0,2.389201,-5.917564,3.025512,1.565197,90.0,83.0
2520.0,15.227934,-20.485954,3.985027,2.763823,174.0,26.0
2520.0,2.767725,-5.871902,0.608001,0.159165,64.0,14.0
2520.0,13.564955,-22.409584,0.05,0.05,0.0,1.0
2520.0,3.099156,-10.533441,0.453774,0.009784,172.0,3.0
2520.0,1.755486,-10.429715,0.083241,0.016267,143.0,3.0
2520.0,0.179227,-5.861896,0.392933,0.041534,55.0,8.0
2520.0,0.489538,-10.351379,0.146073,0.005676,3.0,3.0
2520.0,-2.614935,13.237728,1.238189,1.045478,145.0,31.0
2520.0,23.914619,6.915512,0.057476,0.000304,41.0,2.0
2520.0,35.330345,0.63929,0.89599,0.124554,112.0,5.0
2521.0,-9.081573,-3.879182,0.710849,0.10052,84.0,12.0
2521.0,-4.661114,-3.721514,1.573029,1.422228,90.0,79.0
2521.0,-2.173799,-3.863415,1.590016,1.369814,0.0,106.0
2521.0,-0.115234,-3.268672,1.583041,0.64277,0.0,115.0
2521.0,1.683572,-4.025514,0.582975,0.089751,94.0,15.0
2521.0,1.748027,-3.550341,0.093926,0.062213,0.0,6.0
2522.0,0.509928,-3.169225,0.523736,0.32992,148.0,28.0
2522.0,1.436214,-2.964445,0.136317,0.091661,90.0,7.0
2522.0,1.913973,-3.494307,0.201749,0.056501,0.0,8.0
2522.0,8.748932,-4.020307,0.530344,0.110755,90.0,7.0
2523.0,58.203865,-5.221139,0.05,0.05,0.0,1.0
2523.0,73.462608,-7.090713,0.05,0.05,0.0,1.0
2523.0,33.111797,-4.093213,1.622164,1.533829,55.0,4.0
2523.0,38.430977,-4.309021,0.05,0.05,0.0,1.0
2523.0,56.459522,-6.256387,0.05,0.05,0.0,1.0
2523.0,51.039032,-6.930822,1.103397,0.035599,93.0,4.0
2523.0,29.101402,-4.327682,0.518269,0.106659,45.999996,3.0
2523.0,26.482338,-4.697614,1.265044,0.560469,53.0,8.0
2523.0,36.286587,-5.637452,0.05,0.05,0.0,1.0
2523.0,54.081295,-8.293984,0.05,0.05,0.0,1.0
2523.0,24.16798,-4.018732,0.05,0.05,0.0,1.0
2523.0,33.926846,-5.555532,0.05606,0.000252,91.0,2.0
2523.0,73.080719,-12.205776,1.037971,0.027756,84.999992,3.0
2523.0,19.433039,-4.191159,1.145409,0.473877,110.0,7.0
2523.0,21.67671,-4.188361,0.497036,0.199469,75.0,4.0
2523.0,65.74234,-13.131166,2.342978,0.089363,84.0,6.0
2523.0,31.641781,-6.443365,0.23186,0.000309,73.0,2.0
2523.0,16.049473,-4.282654,1.809896,1.307921,0.0,16.0
2523.0,14.581272,-4.704498,2.512326,1.457252,84.999992,26.0
2523.0,48.138023,-11.471465,1.766319,0.029064,90.0,6.0
2523.0,23.924438,-5.572561,0.05,0.05,0.0,1.0
2523.0,11.636532,-4.523755,2.466761,1.04186,90.0,29.0
2523.0,17.715754,-4.615415,0.05,0.05,0.0,1.0
2523.0,21.833511,-6.234119,1.202741,0.247972,93.0,7.0
2523.0,9.223728,-5.385692,4.205375,1.485756,90.0,133.0
2523.0,23.97924,-7.619203,0.05,0.05,0.0,1.0
2523.0,61.020195,-19.519922,0.648888,0.003006,119.000008,2.0
2523.0,16.46701,-5.923098,0.05,0.05,0.0,1.0
2523.0,56.167725,-20.586945,1.356426,0.628723,60.0,4.0
2523.0,12.404498,-4.882558,0.05,0.05,0.0,1.0
2523.0,25.507338,-10.85002,2.240025,0.809898,8.0,8.0
2523.0,53.039104,-20.951086,0.05,0.05,0.0,1.0
2523.0,10.155725,-4.629581,0.05,0.05,0.0,1.0
2523.0,16.566557,-7.315999,0.05,0.05,0.0,1.0
2523.0,14.023161,-6.718483,0.392656,0.049141,98.0,4.0
2523.0,21.52235,-10.019645,0.174498,0.001308,56.0,2.0
2523.0,18.464169,-10.143273,1.577883,0.380808,148.0,4.0
2523.0,10.224689,-6.261792,0.174263,0.001442,84.0,2.0
2523.0,19.081413,-11.751625,0.168285,0.000324,68.999992,2.0
2523.0,16.34981,-10.294649,0.05,0.05,0.0,1.0
2523.0,33.425766,-20.384771,0.834602,0.553634,136.0,3.0
2523.0,17.309158,-11.205112,0.05,0.05,0.0,1.0
2523.0,13.804827,-9.692884,0.05,0.05,0.0,1.0
2523.0,16.395353,-12.029788,0.40525,0.014563,99.0,3.0
2523.0,13.740188,-11.509857,1.363959,0.267048,94.0,11.0
2523.0,3.007586,-3.94176,0.215991,0.055569,76.0,5.0
2523.0,2.316839,-5.399471,1.964255,1.531707,90.0,68.0
2523.0,16.454517,-20.506233,2.507418,1.32126,87.0,16.0
2523.0,13.862489,-20.491154,2.987831,1.137841,93.0,9.0
2523.0,2.726996,-5.948936,0.394331,0.2424,90.0,8.0
2523.0,1.553118,-6.879671,1.245667,0.179358,83.0,13.0
2523.0,2.916323,-10.516087,0.167066,0.001583,1.0,3.0
2523.0,1.716582,-10.439041,0.156485,0.004095,179.0,3.0
2523.0,0.196682,-5.974314,0.109941,0.000281,80.0,2.0
2523.0,0.522346,-10.348918,0.146021,0.010353,3.0,3.0
2523.0,-2.663864,13.2344,1.211287,0.972656,143.0,24.0
2523.0,23.826561,6.885293,0.153543,0.039007,141.0,3.0
2523.0,30.981131,6.563529,1.387562,0.302264,165.0,4.0
2523.0,33.854332,3.531965,0.499531,0.00539,108.0,3.0
2524.0,-9.176046,-3.909765,0.730743,0.083445,84.0,12.0
2524.0,-4.759909,-3.692768,1.49788,1.407291,90.0,72.0
2524.0,-2.283203,-4.340104,2.287317,1.572005,90.0,110.0
2524.0,-0.229983,-3.232444,1.577113,0.594658,0.0,117.0
2524.0,1.563514,-4.071968,0.645911,0.050916,90.0,19.0
2524.0,1.654246,-3.522404,0.18969,0.049119,68.0,9.0
2524.0,2.116146,-3.382606,0.174067,0.075011,0.0,6.0
2525.0,45.265926,-3.950025,0.05,0.05,0.0,1.0
2525.0,57.212608,-5.732485,1.865719,0.008801,19.0,2.0
2525.0,73.376366,-7.338162,0.05,0.05,0.0,1.0
2525.0,38.412155,-4.16728,0.05,0.05,0.0,1.0
2525.0,33.899673,-4.078843,0.372448,0.002533,36.0,2.0
2525.0,50.977169,-7.128236,1.104472,0.027874,95.000008,3.0
2525.0,29.118679,-4.2353,0.600433,0.086281,37.0,3.0
2525.0,25.578852,-5.191688,3.439924,1.006466,31.000002,11.0
2525.0,24.169075,-4.030839,0.420431,0.002606,15.0,2.0
2525.0,36.217766,-5.783959,0.05,0.05,0.0,1.0
2525.0,33.832245,-5.647446,0.05,0.05,0.0,1.0
2525.0,72.959343,-12.464235,1.025662,0.020454,86.0,3.0
2525.0,19.501839,-4.163837,1.2422,0.766853,115.999992,8.0
2525.0,21.631897,-4.149244,0.741731,0.182949,45.0,5.0
2525.0,65.653389,-13.134537,1.878563,0.096687,89.0,5.0
2525.0,16.72547,-4.269229,1.456084,1.05088,90.0,16.0
2525.0,31.65383,-6.456264,0.05,0.05,0.0,1.0
2525.0,14.374464,-3.657954,1.047484,0.519686,0.0,11.0
2525.0,48.072742,-11.475647,2.147127,0.064323,90.0,7.0
2525.0,11.669628,-4.539428,2.470543,1.259491,90.0,34.0
2525.0,17.511669,-4.643574,0.05,0.05,0.0,1.0
2525.0,21.727381,-6.210544,1.035698,0.180878,94.0,7.0
2525.0,14.455335,-5.173163,1.466019,1.44339,90.0,18.0
2525.0,9.070469,-5.394803,4.143665,1.328602,90.0,105.0
2525.0,23.900656,-7.606252,0.20224,0.000414,102.000008,2.0
2525.0,61.623161,-20.463552,3.242474,0.062492,117.000008,5.0
2525.0,16.302994,-6.046465,0.05,0.05,0.0,1.0
2525.0,55.837708,-20.48637,0.879692,0.145168,52.0,3.0
2525.0,25.465626,-10.840906,2.213894,0.939585,20.0,7.0
2525.0,53.022663,-20.760254,0.05,0.05,0.0,1.0
2525.0,10.073397,-4.648223,0.05,0.05,0.0,1.0
2525.0,16.337183,-7.159671,0.05,0.05,0.0,1.0
2525.0,13.96079,-6.689457,0.55895,0.068601,102.000008,5.0
2525.0,21.491394,-10.023763,0.05,0.05,0.0,1.0
2525.0,9.533117,-5.920237,1.415974,0.797444,90.0,18.0
2525.0,18.648163,-10.730714,2.592016,0.703573,126.000008,7.0
2525.0,10.087517,-6.284833,0.101796,0.000834,90.0,2.0
2525.0,16.266602,-10.330497,0.05,0.05,0.0,1.0
2525.0,33.297482,-20.592386,0.989185,0.225168,171.0,3.0
2525.0,17.270727,-11.141356,0.05,0.05,0.0,1.0
2525.0,13.727024,-9.80274,0.137867,0.000229,79.0,2.0
2525.0,16.314516,-11.978303,0.169668,0.000572,88.000008,2.0
2525.0,13.630274,-11.542318,1.369631,0.225923,95.000008,11.0
2525.0,2.18611,-5.938576,3.005466,1.636357,90.0,84.0
2525.0,15.08208,-20.516727,3.879369,3.18454,179.0,28.0
2525.0,14.699957,-26.255922,1.131941,0.172245,87.0,3.0
2525.0,2.954364,-10.519638,0.169405,0.002163,0.0,3.0
2525.0,1.730947,-10.454861,0.203721,0.004561,178.0,4.0
2525.0,0.547323,-10.355488,0.019886,0.000108,154.999985,2.0
2525.0,-2.732048,13.260996,1.257441,0.909341,149.0,24.0
2525.0,23.730049,6.939759,0.158503,0.023453,145.0,3.0
2525.0,32.888115,6.741129,5.166248,0.785304,179.0,10.0
2526.0,0.496258,-3.096433,0.49637,0.095185,149.0,23.0
2526.0,1.313229,-2.964261,0.089284,0.05492,59.0,6.0
2526.0,1.779884,-3.464715,0.207451,0.03486,0.0,9.0
2526.0,8.626982,-4.008879,0.551192,0.164804,90.0,8.0
2527.0,-9.279328,-3.896719,0.744816,0.073364,86.0,12.0
2527.0,-4.892815,-3.676919,1.441783,1.415408,90.0,71.0
2527.0,-2.377995,-4.374777,2.349303,1.536608,90.0,110.0
2527.0,-0.336571,-3.18225,1.571264,0.476618,0.0,119.0
2527.0,1.438486,-4.126954,0.739357,0.071158,90.0,19.0
2527.0,1.532405,-3.511754,0.120576,0.110914,0.0,9.0
2527.0,1.9871,-3.338899,0.219774,0.034006,0.0,6.0
2527.0,8.44046,-4.253153,0.342612,0.045837,76.0,5.0
2528.0,58.061943,-5.259338,0.05,0.05,0.0,1.0
2528.0,32.899555,-4.098307,1.718887,1.547512,149.0,4.0
2528.0,38.252407,-4.323478,0.05,0.05,0.0,1.0
2528.0,50.900093,-6.963505,1.074923,0.035439,90.0,3.0
2528.0,28.918999,-4.336199,0.503483,0.09273,48.0,3.0
2528.0,25.392851,-5.157707,3.425251,0.949347,30.0,11.0
2528.0,36.122662,-5.651756,0.05,0.05,0.0,1.0
2528.0,54.816238,-8.463392,0.05,0.05,0.0,1.0
2528.0,23.985275,-4.011664,0.05,0.05,0.0,1.0
2528.0,72.892624,-12.240686,1.036891,0.019157,86.0,3.0
2528.0,21.861492,-4.319692,1.09729,0.786889,0.0,7.0
2528.0,33.744835,-6.024637,0.498602,0.0042,91.999992,2.0
2528.0,19.378536,-4.154012,1.20604,0.596017,126.000008,6.0
2528.0,65.563454,-13.156013,2.338921,0.085274,84.999992,6.0
2528.0,16.942955,-4.530576,1.7256,1.527084,82.0,19.0
2528.0,47.960159,-11.481071,2.463111,0.030586,90.0,8.0
2528.0,14.260055,-3.729007,1.110884,0.418746,10.0,6.0
2528.0,21.754408,-6.132296,0.974996,0.319,99.0,7.0
2528.0,11.67927,-4.20075,1.716567,1.19566,90.0,24.0
2528.0,23.825642,-7.501512,0.192367,0.001263,93.0,2.0
2528.0,61.250259,-19.450392,2.406944,0.169136,112.0,5.0
2528.0,8.796041,-5.361933,4.218235,0.942727,90.0,113.0
2528.0,13.809383,-5.750309,2.293253,0.258727,90.0,18.0
2528.0,15.081738,-4.97015,0.05,0.05,0.0,1.0
2528.0,17.688429,-6.034918,0.05,0.05,0.0,1.0
2528.0,30.832994,-10.467897,0.05,0.05,0.0,1.0
2528.0,16.238243,-5.970334,0.05,0.05,0.0,1.0
2528.0,55.614216,-20.694008,0.823151,0.072853,72.0,3.0
2528.0,26.431242,-10.737028,0.881176,0.02257,91.999992,4.0
2528.0,11.223869,-5.301441,0.883628,0.239595,115.0,9.0
2528.0,9.972308,-4.659218,0.05,0.05,0.0,1.0
2528.0,16.394962,-7.266042,0.05,0.05,0.0,1.0
2528.0,24.478561,-11.005255,0.40642,0.052834,87.0,3.0
2528.0,21.389055,-10.082206,0.05,0.05,0.0,1.0
2528.0,9.600198,-5.913176,1.24276,0.849525,104.0,17.0
2528.0,18.483309,-10.68015,2.196236,0.676199,127.0,6.0
2528.0,9.997288,-6.292613,0.09654,0.000756,82.0,2.0
2528.0,16.192532,-10.385227,0.05,0.05,0.0,1.0
